"MAZSEQ","MAZ_ORIGINAL","state","county","tract","block group","BKGPIDFP10","HH","BKGP_HH","MAZ_Percent"
985,11626,6,75,30101,4,60750301014,31,398,0.0778894472361809
4140,17376,6,75,30202,3,60750302023,125,644,0.194099378881988
4031,17150,6,75,30202,3,60750302023,139,644,0.21583850931677
2908,15148,6,75,30202,2,60750302022,105,705,0.148936170212766
235,10385,6,75,30202,1,60750302021,125,735,0.170068027210884
3724,16616,6,75,30202,2,60750302022,146,705,0.20709219858156
469,10774,6,75,30202,1,60750302021,92,735,0.125170068027211
4144,17380,6,75,30101,4,60750301014,96,398,0.241206030150754
4035,17154,6,75,30102,1,60750301021,85,1174,0.0724020442930153
3429,16095,6,75,30101,4,60750301014,54,398,0.135678391959799
3725,16617,6,75,30101,3,60750301013,52,367,0.141689373297003
2909,15150,6,75,30101,4,60750301014,97,398,0.243718592964824
4145,17381,6,75,30101,3,60750301013,51,367,0.138964577656676
237,10388,6,75,30102,1,60750301021,586,1174,0.499148211243612
1112,11864,6,75,30102,2,60750301022,125,595,0.210084033613445
3127,15513,6,75,30500,3,60750305003,0,292,0
2334,14069,6,75,30102,2,60750301022,350,595,0.588235294117647
2223,13862,6,75,30500,3,60750305003,41,292,0.14041095890411
412,10685,6,75,30102,2,60750301022,40,595,0.0672268907563025
3598,16385,6,75,30102,2,60750301022,80,595,0.134453781512605
1555,12623,6,75,30500,1,60750305001,24,369,0.0650406504065041
3171,15604,6,75,30102,1,60750301021,113,1174,0.096252129471891
4036,17155,6,75,30102,1,60750301021,2,1174,0.00170357751277683
4034,17153,6,75,30101,4,60750301014,120,398,0.301507537688442
4033,17152,6,75,30101,3,60750301013,55,367,0.149863760217984
986,11627,6,75,30101,2,60750301012,89,550,0.161818181818182
767,11237,6,75,30101,2,60750301012,68,550,0.123636363636364
768,11238,6,75,30101,2,60750301012,74,550,0.134545454545455
3346,15928,6,75,30101,2,60750301012,18,550,0.0327272727272727
2911,15153,6,75,30101,2,60750301012,63,550,0.114545454545455
1584,12672,6,75,30101,1,60750301011,0,682,0
3170,15602,6,75,30101,1,60750301011,31,682,0.0454545454545455
629,11026,6,75,30102,1,60750301021,388,1174,0.330494037478705
1145,11921,6,75,30101,1,60750301011,141,682,0.206744868035191
3345,15927,6,75,30101,3,60750301013,84,367,0.228882833787466
2063,13545,6,75,30101,3,60750301013,69,367,0.188010899182561
464,10769,6,75,980300,1,60759803001,34,34,1
2904,15142,6,75,45200,3,60750452003,119,395,0.30126582278481
3124,15508,6,75,45200,3,60750452003,67,395,0.169620253164557
456,10761,6,75,45200,4,60750452004,51,424,0.120283018867925
3423,16088,6,75,45200,4,60750452004,94,424,0.221698113207547
3904,16925,6,75,45200,3,60750452003,92,395,0.232911392405063
3717,16607,6,75,45200,2,60750452002,118,691,0.170767004341534
2905,15143,6,75,45200,4,60750452004,112,424,0.264150943396226
4025,17143,6,75,45200,2,60750452002,134,691,0.193921852387844
331,10528,6,75,45200,4,60750452004,64,424,0.150943396226415
2666,14667,6,75,45200,4,60750452004,53,424,0.125
622,11008,6,75,45200,5,60750452005,151,510,0.296078431372549
2782,14893,6,75,45200,5,60750452005,117,510,0.229411764705882
425,10705,6,75,45200,4,60750452004,50,424,0.117924528301887
3903,16924,6,75,45200,1,60750452001,88,715,0.123076923076923
2842,15026,6,75,45200,5,60750452005,76,510,0.149019607843137
1882,13187,6,75,45200,1,60750452001,151,715,0.211188811188811
2906,15145,6,75,45200,2,60750452002,94,691,0.136034732272069
4029,17147,6,75,45200,2,60750452002,157,691,0.227206946454414
3718,16608,6,75,45200,2,60750452002,111,691,0.160636758321274
735,11190,6,75,45200,2,60750452002,77,691,0.111432706222865
3427,16093,6,75,45100,2,60750451002,143,548,0.260948905109489
461,10766,6,75,45100,2,60750451002,51,548,0.0930656934306569
3340,15918,6,75,45100,2,60750451002,99,548,0.180656934306569
3338,15916,6,75,45100,2,60750451002,106,548,0.193430656934307
208,10335,6,75,45200,1,60750452001,116,715,0.162237762237762
3123,15507,6,75,45200,1,60750452001,122,715,0.170629370629371
499,10837,6,75,45200,1,60750452001,130,715,0.181818181818182
500,10838,6,75,45200,1,60750452001,108,715,0.151048951048951
459,10764,6,75,45100,3,60750451003,134,641,0.209048361934477
4138,17371,6,75,45100,3,60750451003,120,641,0.187207488299532
648,11065,6,75,45100,3,60750451003,74,641,0.115444617784711
736,11191,6,75,45100,3,60750451003,112,641,0.174726989079563
470,10775,6,75,30101,3,60750301013,56,367,0.152588555858311
4143,17379,6,75,30101,2,60750301012,86,550,0.156363636363636
4142,17378,6,75,30101,2,60750301012,72,550,0.130909090909091
3431,16097,6,75,30101,2,60750301012,80,550,0.145454545454545
3347,15929,6,75,30101,1,60750301011,206,682,0.302052785923754
3720,16610,6,75,45100,2,60750451002,35,548,0.0638686131386861
3425,16091,6,75,45100,2,60750451002,114,548,0.208029197080292
3339,15917,6,75,45100,1,60750451001,92,961,0.0957336108220603
462,10767,6,75,45100,1,60750451001,53,961,0.0551508844953174
463,10768,6,75,45100,1,60750451001,117,961,0.121748178980229
4028,17146,6,75,45100,1,60750451001,140,961,0.145681581685744
3337,15915,6,75,45100,3,60750451003,108,641,0.168486739469579
4027,17145,6,75,45100,1,60750451001,115,961,0.119667013527575
2811,14962,6,75,45100,3,60750451003,93,641,0.145085803432137
1490,12515,6,75,45100,1,60750451001,88,961,0.0915712799167534
3426,16092,6,75,45100,1,60750451001,168,961,0.174817898022893
4037,17157,6,75,15600,3,60750156003,72,379,0.189973614775726
17,10030,6,75,45100,1,60750451001,188,961,0.195629552549428
3569,16340,6,75,15600,2,60750156002,170,558,0.304659498207885
4030,17148,6,75,15600,2,60750156002,113,558,0.202508960573477
2913,15156,6,75,15600,3,60750156003,125,379,0.329815303430079
3570,16341,6,75,15600,2,60750156002,100,558,0.17921146953405
1141,11915,6,75,15600,2,60750156002,52,558,0.0931899641577061
3596,16383,6,75,15600,2,60750156002,66,558,0.118279569892473
1178,11966,6,75,15600,2,60750156002,57,558,0.102150537634409
587,10957,6,75,15700,4,60750157004,32,429,0.0745920745920746
460,10765,6,75,15600,3,60750156003,52,379,0.137203166226913
2783,14895,6,75,15600,3,60750156003,81,379,0.213720316622691
988,11629,6,75,15600,3,60750156003,49,379,0.129287598944591
2912,15154,6,75,15600,1,60750156001,39,335,0.116417910447761
987,11628,6,75,15600,1,60750156001,42,335,0.125373134328358
647,11064,6,75,15600,1,60750156001,100,335,0.298507462686567
989,11630,6,75,15600,1,60750156001,46,335,0.137313432835821
498,10835,6,75,15600,1,60750156001,68,335,0.202985074626866
2805,14951,6,75,42700,1,60750427001,112,770,0.145454545454545
2806,14952,6,75,42700,1,60750427001,126,770,0.163636363636364
3509,16249,6,75,42700,1,60750427001,140,770,0.181818181818182
2363,14128,6,75,42700,1,60750427001,163,770,0.211688311688312
3510,16250,6,75,42700,1,60750427001,155,770,0.201298701298701
2624,14605,6,75,42601,1,60750426011,105,709,0.148095909732017
2321,14049,6,75,42700,1,60750427001,74,770,0.0961038961038961
3511,16256,6,75,42601,2,60750426012,123,970,0.12680412371134
2177,13785,6,75,42800,1,60750428001,77,448,0.171875
2804,14950,6,75,42800,1,60750428001,31,448,0.0691964285714286
2625,14606,6,75,42601,1,60750426011,65,709,0.0916784203102962
3512,16257,6,75,42601,2,60750426012,120,970,0.123711340206186
2996,15305,6,75,42601,2,60750426012,94,970,0.0969072164948454
2322,14053,6,75,42601,2,60750426012,120,970,0.123711340206186
2807,14957,6,75,42601,2,60750426012,137,970,0.141237113402062
2997,15307,6,75,42601,2,60750426012,103,970,0.106185567010309
2323,14054,6,75,42601,2,60750426012,108,970,0.111340206185567
3513,16258,6,75,42601,2,60750426012,165,970,0.170103092783505
2739,14830,6,75,42800,3,60750428003,29,219,0.132420091324201
2995,15304,6,75,42800,3,60750428003,54,219,0.246575342465753
233,10380,6,75,60100,1,60750601001,474,1110,0.427027027027027
2808,14958,6,75,42602,3,60750426023,96,518,0.185328185328185
2998,15309,6,75,42602,3,60750426023,110,518,0.212355212355212
3514,16259,6,75,42602,2,60750426022,114,466,0.244635193133047
2144,13715,6,75,42602,2,60750426022,93,466,0.199570815450644
2716,14782,6,75,42602,3,60750426023,125,518,0.241312741312741
3519,16265,6,75,42602,1,60750426021,134,427,0.313817330210773
2146,13718,6,75,42602,3,60750426023,107,518,0.206563706563707
2714,14780,6,75,42602,2,60750426022,102,466,0.218884120171674
2145,13717,6,75,42602,2,60750426022,74,466,0.158798283261803
2143,13714,6,75,42800,3,60750428003,54,219,0.246575342465753
2715,14781,6,75,42800,3,60750428003,19,219,0.0867579908675799
1323,12211,6,75,42602,1,60750426021,94,427,0.220140515222482
2324,14056,6,75,42602,3,60750426023,80,518,0.154440154440154
2717,14783,6,75,42602,2,60750426022,83,466,0.178111587982833
1324,12212,6,75,40200,2,60750402002,71,406,0.17487684729064
2999,15310,6,75,40200,3,60750402003,81,554,0.146209386281588
2963,15246,6,75,40200,4,60750402004,146,665,0.219548872180451
2810,14961,6,75,40200,4,60750402004,123,665,0.184962406015038
2147,13719,6,75,42800,3,60750428003,63,219,0.287671232876712
788,11280,6,75,40200,4,60750402004,21,665,0.0315789473684211
868,11419,6,75,60100,1,60750601001,54,1110,0.0486486486486487
330,10527,6,75,40200,2,60750402002,135,406,0.332512315270936
161,10266,6,75,40200,2,60750402002,109,406,0.268472906403941
3520,16267,6,75,40200,3,60750402003,170,554,0.306859205776173
2642,14634,6,75,40200,4,60750402004,87,665,0.130827067669173
3089,15456,6,75,40200,3,60750402003,82,554,0.148014440433213
2688,14709,6,75,40200,4,60750402004,113,665,0.169924812030075
3385,15992,6,75,40200,2,60750402002,65,406,0.160098522167488
2948,15212,6,75,40200,2,60750402002,26,406,0.0640394088669951
250,10413,6,75,40200,3,60750402003,121,554,0.21841155234657
3220,15687,6,75,40200,3,60750402003,100,554,0.180505415162455
2689,14710,6,75,40200,4,60750402004,76,665,0.114285714285714
3243,15735,6,75,40200,4,60750402004,99,665,0.148872180451128
2914,15158,6,75,40200,1,60750402001,63,727,0.0866574965612105
426,10706,6,75,40200,1,60750402001,100,727,0.137551581843191
2949,15213,6,75,40200,1,60750402001,15,727,0.0206327372764787
251,10414,6,75,40200,1,60750402001,120,727,0.165061898211829
3245,15737,6,75,40200,1,60750402001,104,727,0.143053645116919
207,10334,6,75,40100,3,60750401003,119,617,0.192868719611021
3719,16609,6,75,40100,3,60750401003,99,617,0.160453808752026
3471,16181,6,75,40100,3,60750401003,94,617,0.152350081037277
457,10762,6,75,40100,4,60750401004,132,364,0.362637362637363
2643,14635,6,75,40200,1,60750402001,128,727,0.176066024759285
3810,16748,6,75,40200,1,60750402001,85,727,0.116918844566713
3244,15736,6,75,40200,1,60750402001,112,727,0.154057771664374
3811,16749,6,75,40100,4,60750401004,85,364,0.233516483516484
2518,14392,6,75,40100,4,60750401004,87,364,0.239010989010989
3812,16750,6,75,40100,4,60750401004,60,364,0.164835164835165
1855,13142,6,75,40100,1,60750401001,71,354,0.200564971751412
950,11569,6,75,60100,1,60750601001,172,1110,0.154954954954955
4026,17144,6,75,40100,3,60750401003,89,617,0.144246353322528
458,10763,6,75,40100,3,60750401003,118,617,0.191247974068071
3424,16089,6,75,40100,2,60750401002,147,528,0.278409090909091
3472,16183,6,75,40100,2,60750401002,155,528,0.293560606060606
737,11192,6,75,40100,3,60750401003,98,617,0.158833063209076
3407,16052,6,75,15400,5,60750154005,102,698,0.146131805157593
3185,15632,6,75,40100,2,60750401002,226,528,0.428030303030303
3186,15633,6,75,15400,5,60750154005,171,698,0.244985673352436
1050,11746,6,75,40100,1,60750401001,78,354,0.220338983050847
2893,15125,6,75,40100,1,60750401001,82,354,0.231638418079096
2892,15124,6,75,40100,1,60750401001,50,354,0.141242937853107
3445,16129,6,75,40100,1,60750401001,73,354,0.206214689265537
2894,15126,6,75,13300,5,60750133005,65,321,0.202492211838006
1051,11747,6,75,13300,5,60750133005,57,321,0.177570093457944
223,10359,6,75,13300,4,60750133004,73,298,0.24496644295302
1332,12223,6,75,15400,5,60750154005,84,698,0.120343839541547
3732,16627,6,75,15400,5,60750154005,59,698,0.0845272206303725
1009,11666,6,75,15400,5,60750154005,77,698,0.110315186246418
1253,12103,6,75,15400,5,60750154005,60,698,0.0859598853868195
3733,16628,6,75,15400,5,60750154005,70,698,0.100286532951289
3150,15569,6,75,15400,5,60750154005,75,698,0.107449856733524
1254,12104,6,75,15400,4,60750154004,119,437,0.272311212814645
753,11216,6,75,13300,5,60750133005,94,321,0.292834890965732
3697,16572,6,75,13300,5,60750133005,76,321,0.236760124610592
3405,16050,6,75,13300,5,60750133005,29,321,0.0903426791277259
2754,14851,6,75,13300,5,60750133005,0,321,0
478,10791,6,75,13300,3,60750133003,38,492,0.0772357723577236
3406,16051,6,75,13300,4,60750133004,82,298,0.275167785234899
3408,16053,6,75,13300,4,60750133004,71,298,0.238255033557047
3128,15515,6,75,30500,2,60750305002,44,345,0.127536231884058
1918,13269,6,75,30500,2,60750305002,46,345,0.133333333333333
3129,15516,6,75,30500,2,60750305002,26,345,0.0753623188405797
1920,13271,6,75,30500,2,60750305002,48,345,0.139130434782609
3661,16497,6,75,30500,1,60750305001,75,369,0.203252032520325
1916,13263,6,75,30500,2,60750305002,27,345,0.0782608695652174
279,10450,6,75,30500,2,60750305002,33,345,0.0956521739130435
1917,13267,6,75,30500,2,60750305002,26,345,0.0753623188405797
1240,12079,6,75,30500,1,60750305001,35,369,0.0948509485094851
3443,16123,6,75,20402,1,60750204021,719,1324,0.543051359516616
1016,11677,6,75,30500,1,60750305001,37,369,0.100271002710027
1622,12747,6,75,30500,1,60750305001,100,369,0.2710027100271
3599,16386,6,75,30500,1,60750305001,28,369,0.0758807588075881
2350,14094,6,75,20402,1,60750204021,208,1324,0.157099697885196
109,10201,6,75,30500,1,60750305001,32,369,0.0867208672086721
1188,11979,6,75,30102,3,60750301023,102,434,0.235023041474654
1217,12027,6,75,30102,3,60750301023,27,434,0.0622119815668203
1146,11922,6,75,30101,1,60750301011,142,682,0.208211143695015
2742,14834,6,75,17102,1,60750171021,67,618,0.108414239482201
2750,14842,6,75,17102,2,60750171022,52,303,0.171617161716172
2744,14836,6,75,17102,2,60750171022,0,303,0
2751,14844,6,75,30102,3,60750301023,53,434,0.122119815668203
1187,11978,6,75,17102,2,60750171022,55,303,0.181518151815182
2743,14835,6,75,17102,2,60750171022,62,303,0.204620462046205
1182,11973,6,75,17102,1,60750171021,84,618,0.135922330097087
2749,14841,6,75,17102,2,60750171022,37,303,0.122112211221122
595,10967,6,75,17102,1,60750171021,75,618,0.121359223300971
1915,13262,6,75,30500,1,60750305001,38,369,0.102981029810298
3681,16551,6,75,30102,3,60750301023,53,434,0.122119815668203
413,10686,6,75,30102,3,60750301023,28,434,0.0645161290322581
2043,13499,6,75,20401,2,60750204012,102,402,0.253731343283582
596,10970,6,75,30102,3,60750301023,47,434,0.108294930875576
3852,16805,6,75,30102,3,60750301023,47,434,0.108294930875576
560,10913,6,75,17102,2,60750171022,46,303,0.151815181518152
563,10916,6,75,30102,3,60750301023,39,434,0.0898617511520737
3851,16804,6,75,17101,2,60750171012,110,541,0.203327171903882
561,10914,6,75,17102,1,60750171021,75,618,0.121359223300971
562,10915,6,75,17102,2,60750171022,51,303,0.168316831683168
564,10917,6,75,30102,3,60750301023,38,434,0.0875576036866359
2752,14845,6,75,17101,2,60750171012,138,541,0.255083179297597
594,10966,6,75,17101,2,60750171012,202,541,0.373382624768946
2045,13503,6,75,20402,2,60750204022,59,1101,0.0535876475930972
668,11096,6,75,21300,2,60750213002,74,663,0.111613876319759
338,10539,6,75,21200,2,60750212002,76,553,0.137432188065099
3663,16509,6,75,20402,2,60750204022,163,1101,0.148047229791099
3651,16471,6,75,20402,2,60750204022,157,1101,0.142597638510445
1831,13100,6,75,20401,2,60750204012,110,402,0.27363184079602
97,10181,6,75,20402,2,60750204022,55,1101,0.0499545867393279
2349,14093,6,75,20402,2,60750204022,98,1101,0.0890099909173479
2563,14479,6,75,21300,2,60750213002,116,663,0.174962292609351
1,10001,6,75,21300,2,60750213002,62,663,0.0935143288084465
2820,14991,6,75,21300,2,60750213002,61,663,0.0920060331825038
2353,14097,6,75,21200,2,60750212002,76,553,0.137432188065099
2,10002,6,75,21300,2,60750213002,64,663,0.0965309200603318
2565,14481,6,75,21300,1,60750213001,72,508,0.141732283464567
375,10605,6,75,21200,2,60750212002,42,553,0.0759493670886076
2620,14597,6,75,21200,2,60750212002,68,553,0.122965641952984
376,10606,6,75,21200,2,60750212002,72,553,0.130198915009042
59,10116,6,75,21200,3,60750212003,90,388,0.231958762886598
2352,14096,6,75,20402,2,60750204022,170,1101,0.154405086285195
1832,13103,6,75,21200,3,60750212003,66,388,0.170103092783505
3655,16476,6,75,21200,3,60750212003,65,388,0.167525773195876
58,10114,6,75,21200,3,60750212003,79,388,0.20360824742268
98,10184,6,75,21200,3,60750212003,29,388,0.0747422680412371
4053,17194,6,75,21200,3,60750212003,59,388,0.152061855670103
3654,16475,6,75,20402,2,60750204022,44,1101,0.0399636693914623
2351,14095,6,75,20500,3,60750205003,91,477,0.190775681341719
3808,16746,6,75,20401,2,60750204012,115,402,0.286069651741294
3650,16470,6,75,20401,2,60750204012,18,402,0.0447761194029851
1798,13037,6,75,20401,2,60750204012,57,402,0.141791044776119
3807,16745,6,75,20401,1,60750204011,212,520,0.407692307692308
47,10094,6,75,20401,1,60750204011,97,520,0.186538461538462
95,10179,6,75,20401,1,60750204011,155,520,0.298076923076923
96,10180,6,75,20401,1,60750204011,56,520,0.107692307692308
2302,14009,6,75,20401,3,60750204013,87,652,0.133435582822086
2012,13447,6,75,20401,3,60750204013,68,652,0.104294478527607
1149,11925,6,75,17000,3,60750170003,102,400,0.255
1586,12674,6,75,20401,3,60750204013,49,652,0.0751533742331288
2753,14846,6,75,17000,3,60750170003,51,400,0.1275
1148,11924,6,75,17101,2,60750171012,61,541,0.11275415896488
2644,14636,6,75,17000,3,60750170003,72,400,0.18
2916,15160,6,75,20401,3,60750204013,129,652,0.197852760736196
2258,13912,6,75,20401,3,60750204013,86,652,0.131901840490798
3090,15458,6,75,17000,3,60750170003,93,400,0.2325
3853,16806,6,75,17000,3,60750170003,41,400,0.1025
2915,15159,6,75,17000,2,60750170002,71,1243,0.0571198712791633
238,10390,6,75,20402,2,60750204022,295,1101,0.267938237965486
3652,16472,6,75,20402,2,60750204022,60,1101,0.0544959128065395
